"","file","x","y","z"
"1","100B0001_DSC1727.jpg",-13.2770327678144,-17.3695957136874,17.0802693030342
"2","100B0001_DSC1729.jpg",19.4037594670538,26.9114912036138,-1.46769237500289
"3","100B0001_DSC1731.jpg",-12.4614756133734,-19.5334434573542,14.6068704904006
"4","100B0001_DSC1732.jpg",-13.9557953965695,-17.6199535810988,15.3564157781621
"5","100B0001_DSC1734.jpg",-3.33483160379365,6.76199164434706,6.52995905783307
"6","100B0001_DSC1735.jpg",-3.02637161583827,7.05642827824038,6.41875982803452
"7","100B0001_DSC1736.jpg",-3.19900070743218,14.5856944550311,-20.0923977856107
"8","100B0001_DSC1737.jpg",-8.63371760114332,-18.5285187551352,13.6777127474383
"9","100B0001_DSC1738.jpg",-3.65410155351621,8.87751175768875,-22.6574717044068
"10","100B0001_DSC1739.jpg",17.6952837122164,24.1182286034848,-0.616032760984936
"11","100B0001_DSC1741.jpg",2.14971309777002,9.961719579589,2.24322655506343
"12","100B0001_DSC1742.jpg",-14.6125344893358,-15.9538500328588,15.3216884342174
"13","100B0001_DSC1743.jpg",-12.3032358767604,-20.4857430667479,12.9264840892556
"14","100B0001_DSC1744.jpg",-3.4210214645271,12.1734586266274,19.4135290963376
"15","100B0001_DSC1745.JPG",-3.42099555017082,12.1733645888445,19.414238934219
"16","100B0001_DSC1746.jpg",-11.2936266195968,-14.9809808274043,17.9859048255793
"17","100B0001_DSC1747.JPG",27.7702475134184,4.51906193990993,-6.42540472227211
"18","100B0001_DSC1749.jpg",22.5426476678187,9.38798428563886,4.81358728717709
"19","100B0001_DSC1750.jpg",0.920477589173365,11.8442198619549,22.8675095471527
"20","100B0001_DSC1753.JPG",-10.7644875818804,-15.0054036895681,15.8687426962138
"21","100B0001_DSC1754.jpg",-10.426963973994,-20.0655345882331,13.3676604156044
"22","100B0001_DSC1755.jpg",-3.18943320380524,14.6002847856942,-20.096888167619
"23","100B0001_DSC1756.jpg",-4.66505651704361,4.9613937287662,-25.7959175597514
"24","100B0001_DSC1759.jpg",-4.00377264545978,7.39349034442543,-24.1057939890875
"25","100B0001_DSC1760.jpg",-13.4953249684561,-17.0100686925611,15.7656175496183
"26","100B0001_DSC1761.jpg",14.9870425545525,24.8524403675099,0.119063130164278
"27","100B0001_DSC1762.jpg",12.2825462683086,19.2826247086863,-0.0448562356762742
"28","100B0001_DSC1764.jpg",-12.0579593702843,-20.317559022234,13.9150404715077
"29","100B0001_DSC1765.jpg",0.390794705977636,13.2572511029049,23.1436108700851
"30","100B0001_DSC1766.jpg",-1.62073548213261,8.27704534089634,5.74447819822005
"31","100B0001_DSC1769.jpg",16.2908061213855,27.4742729722126,-2.40032376001939
"32","100B0001_DSC1770.jpg",3.82757037140882,17.2973211750233,-7.86739292119659
"33","100B0001_DSC1771.jpg",-13.4953939051912,-17.0100535425429,15.7653079253949
"34","100B0001_DSC1772.jpg",-24.8733773189998,-18.7995627352116,21.9838934370725
"35","100B0001_DSC1773.jpg",-28.5982696526219,2.87169252782843,22.6093003320086
"36","100B0001_DSC1774.jpg",25.1267880112355,19.6257980636992,-10.1078341542516
"37","100B0001_DSC1775.jpg",33.2602522961227,20.0297865750626,-7.78297341499368
"38","100B0001_DSC1777.jpg",-12.4667799798523,-2.41559480738967,-3.18483540332416
"39","100B0001_DSC1779.JPG",-26.1688522851392,-21.158765034896,22.5988520711401
"40","100B0001_DSC1781.JPG",-24.1414849387695,-14.6773991465447,19.514594049091
"41","100B0001_DSC1782.JPG",-26.1688054221038,-21.1587450399106,22.598922947055
"42","100B0001_DSC1783.JPG",-8.55928937409024,5.90078107847525,-13.2391708624034
"43","100B0001_DSC1784.JPG",-24.2393017350878,-6.83874753048465,15.3457829298462
"44","100B0001_DSC1785.jpg",12.0275327844142,0.0235673299723309,1.27994303963179
"45","100B0001_DSC1786.jpg",-27.7379135112524,0.69765639406849,18.2030970955618
"46","100B0001_DSC1787.jpg",-10.6595651852407,2.77920289997944,22.0293386089215
"47","100B0001_DSC1789.jpg",-26.1143046310267,-9.23778301664922,5.2017803797037
"48","100B0001_DSC1791.jpg",-7.22068389729811,5.84263844100821,16.5729771457214
"49","100B0001_DSC1793.jpg",-2.17051792230175,6.6736075516984,-17.708954616588
"50","100B0001_DSC1794.jpg",3.37724091892122,17.1644789135473,-9.96447934247099
"51","100B0001_DSC1796.jpg",38.1908785003977,-7.52308088492291,-14.1918366902266
"52","100B0001_DSC1797.jpg",37.9089281031289,-7.10851427689822,-13.7156266701288
"53","100B0001_DSC1799.jpg",29.7152218566139,-2.44667105559923,-17.4586662227437
"54","100B0001_DSC1800.jpg",7.49190450654331,11.7785196428288,-22.2738059948214
"55","100B0001_DSC1801.jpg",-8.28022876158955,-12.9097616245406,18.3327870980446
"56","100B0001_DSC1802.jpg",-9.2706498112482,3.74378683953139,23.2817908808783
"57","100B0001_DSC1803.jpg",-22.6318600298636,-24.5303546973291,18.2157170395035
"58","100B0001_DSC1804.jpg",35.9415066113183,-7.05956945340553,-12.6998321412454
"59","100B0001_DSC1806.jpg",23.6874690246444,4.74765785813808,-8.34949681909295
"60","100B0001_DSC1807.jpg",3.96172101505413,-3.64768038469832,-31.0985091252555
"61","100B0001_DSC1810.jpg",25.0986873148793,-1.13253402040553,-7.88976759106724
"62","100B0001_DSC1811.jpg",-22.0502380406737,-7.66340370003745,18.2984367700892
"63","100B0001_DSC1812.jpg",-26.4150369964219,-12.7004772094925,15.7849453920791
"64","100B0001_DSC1813.jpg",27.9278452032778,-0.336228214290278,-18.2390099957161
"65","100B0001_DSC1814.jpg",2.62901210756889,-5.66437119491836,-16.2352287336648
"66","100B0001_DSC1815.jpg",33.0138913279024,18.5680627201371,-9.28949412845417
"67","100B0001_DSC1816.jpg",27.0434981619415,10.5652605775325,-12.900666387329
"68","100B0001_DSC1817.jpg",-25.7867588663022,-5.15998714528112,19.3321444338691
"69","100B0001_DSC1818.jpg",-26.0352694354769,-9.00898629761032,12.5722122548398
"70","100B0001_DSC1819.jpg",15.1160375668497,9.01301574518137,-7.90327262044142
"71","100B0001_DSC1820.jpg",35.9457913709442,-6.2755226438315,-7.00290626366405
"72","100B0001_DSC1821.jpg",-30.5967278169693,3.96615881031743,14.6717739431782
"73","100B0001_DSC1822.jpg",-50.3990250215467,-3.61175240155756,23.6160683910923
"74","100B0001_DSC1824.jpg",7.29178987157612,8.2821167125238,24.1183155120717
"75","100B0001_DSC1825.jpg",11.5912484569713,8.77189374869816,24.1792533123773
"76","100B0001_DSC1827.jpg",7.78363020357423,-19.3430473589677,-26.1378062073695
"77","100B0001_DSC1828.jpg",0.558587035919895,8.90953949161518,24.3033754954882
"78","100B0001_DSC1829.jpg",31.0238481336958,18.522561705973,-9.0415266046274
"79","100B0001_DSC1830.jpg",20.0866758721701,12.0369447012206,5.7191033384721
"80","100B0001_DSC1831.jpg",-20.8689752812818,-20.9952249449625,22.0912133827953
"81","100B0001_DSC1832.jpg",-22.8974340286308,-2.25952715377534,34.9000511516229
"82","100B0001_DSC1834.jpg",-24.2595482531684,-19.2698404188331,20.7192085519746
"83","100B0001_DSC1835.jpg",7.69373493429983,-9.87430474115676,-17.172608089451
"84","100B0001_DSC1836.jpg",-23.9204366731651,-19.4351006455742,20.9851003274488
"85","100B0001_DSC1837.jpg",15.0943493514921,9.65449334856452,23.4836091308986
"86","100B0001_DSC1839.jpg",30.176256996958,-1.89561267363527,-16.3375263550059
"87","100B0001_DSC1841.jpg",-47.7885218969266,-2.40499081326034,24.2247429215728
"88","100B0001_DSC1842.JPG",19.6008368179885,12.6659446634613,5.95312862963624
"89","100B0001_DSC1843.jpg",26.2232964813824,2.92056083146409,-7.17339200263674
"90","100B0001_DSC1844.jpg",8.43173997546141,13.6471018727699,-4.39458501344963
"91","100B0001_DSC1846.jpg",-29.0631488475967,-10.0060706604698,15.192963944512
"92","100B0001_DSC1848.jpg",20.3902839112641,14.215156420462,-13.8527982180349
"93","100B0001_DSC1849.jpg",-10.2027413160085,-13.5885025870794,17.5141379654971
"94","100B0001_DSC1851.jpg",-23.8332737589944,-21.44783926253,18.8334715274833
"95","100B0001_DSC1852.jpg",-25.5030529435706,-11.5933858572205,15.4915980847301
"96","100B0001_DSC1853.jpg",36.8022630381644,-4.76977727230437,-6.68563544405372
"97","100B0001_DSC1854.jpg",33.875674165746,20.138876407958,-6.2818317854585
"98","100B0001_DSC1855.jpg",-27.6866184661427,-16.5481758859079,11.5012905599408
"99","100B0001_DSC1856.jpg",-2.46471079827863,8.79852051267901,-18.056674735399
"100","100B0001_DSC1857.jpg",10.9919246154028,10.9306329956941,24.950018395019
"101","100B0001_DSC1859.jpg",-25.0697774716925,-16.2988252893159,9.33310990734303
"102","100B0001_DSC1860.jpg",5.84448659505952,8.92603851901673,23.7120144899986
"103","100B0001_DSC1861.jpg",-2.94489994316969,-3.7367180846264,-0.160175542184027
"104","100B0001_DSC1863.jpg",-23.2497926580126,-3.89639687648912,11.1418881332658
"105","100B0001_DSC1864.jpg",-22.7758841408207,-11.1214354880033,19.8218529963933
"106","100B0001_DSC1865.jpg",-1.17563470728441,9.45120032584433,-17.8271704535483
"107","100B0001_DSC1866.jpg",-32.8861769105616,-14.6451971337558,26.1007401727378
"108","100B0001_DSC1867.jpg",-9.29169850074842,3.26457867108519,17.4436674416535
"109","100B0001_DSC1869.jpg",4.32208553944289,9.78221600143535,-7.43052095652664
"110","100B0001_DSC1870.jpg",27.4306353822711,12.0834700934292,-3.68512168324456
"111","100B0001_DSC1871.JPG",-7.08043912616798,5.34056674811221,-15.3152224662076
"112","100B0001_DSC1872.jpg",1.12809121051434,10.1813728186718,-6.26682522173428
"113","100B0001_DSC1874.jpg",20.8356867180203,-9.18824473327435,-13.2238811489286
"114","100B0001_DSC1875.jpg",4.6573105543979,-8.3177519354319,-20.3739540992003
"115","100B0001_DSC1876.jpg",12.1613097657282,21.6864037531575,0.529097571378233
"116","100B0001_DSC1877.jpg",14.4134650416882,18.8533404180393,1.30984268123586
"117","100B0001_DSC1878.jpg",29.2142548684399,11.9873996815019,-10.7568316517263
"118","100B0001_DSC1879.jpg",-31.4677430872838,-15.0529483572125,13.7989970818432
"119","100B0001_DSC1880.jpg",-5.2166669991198,-5.49761558469455,4.01155340579087
"120","100B0001_DSC1883.jpg",-31.8232629709541,-14.1515494815225,18.3347501568983
"121","100B0001_DSC1884.jpg",-16.4842687851038,-12.9796603817867,14.1834789473214
"122","100B0001_DSC1885.jpg",-21.5743279807304,-20.7240090067501,21.817150807407
"123","100B0001_DSC1886.JPG",26.3022402974393,23.5486748027868,-10.6047050239518
"124","100B0001_DSC1887.jpg",22.187273684926,15.7596318733331,-17.1117234056904
"125","100B0001_DSC1888.jpg",-3.02788159323924,7.95794476929875,-19.4024330905007
"126","100B0001_DSC1892.jpg",-33.7312966882399,-15.9116035133357,26.4218826011754
"127","100B0001_DSC1893.jpg",38.1542207882975,-9.30830061027484,-8.14498105786897
"128","100B0001_DSC1894.jpg",-15.0740163885894,-13.0530742857921,12.3959470547558
"129","100B0001_DSC1895.jpg",33.8411742522454,-9.0450328169916,-5.37393441082713
"130","100B0001_DSC1896.jpg",10.2571472462336,6.11030160651382,-5.32335028638647
"131","100B0001_DSC1897.jpg",30.6408960479633,-0.228375160646849,-16.6239268794629
"132","100B0001_DSC1898.jpg",-28.9756707333961,-15.4293662549923,19.1909357425278
"133","100B0001_DSC1899.jpg",-25.2695877780516,-0.71323523735517,13.8758418115513
"134","100B0001_DSC1900.jpg",27.1445263290381,2.59592677747051,-10.3217553806953
"135","100B0001_DSC1901.jpg",-35.9315041616189,-14.8963586911904,17.9814557029214
"136","100B0001_DSC1902.jpg",41.4669761466261,-5.22377862296648,-13.9773999854654
"137","100B0001_DSC1903.jpg",-18.8742882594768,-12.8853028771213,15.593413061514
"138","100B0001_DSC1904.jpg",30.0175361907879,16.0479328609192,-4.58129548391471
"139","100B0001_DSC1905.JPG",16.9105109713894,14.7750698278989,-15.3709072454394
"140","100B0001_DSC1906.jpg",-25.2695887755679,-0.713233938664178,13.875841108096
"141","100B0001_DSC1907.jpg",38.8782702344309,-13.6085282029234,-13.1259289616996
"142","100B0001_DSC1908.JPG",20.6016936746516,27.0579192747652,-7.49038909744653
"143","100B0001_DSC1909.jpg",-7.36860627356711,-12.5809629531505,17.9480759514985
"144","100B0001_DSC1910.jpg",16.036911527009,5.59513317718176,-25.4464071612991
"145","100B0001_DSC1911.jpg",-30.6488444850539,-13.1305487527435,20.8326175096605
"146","100B0001_DSC1912.jpg",39.4340600292609,-9.49553340213474,-14.191477108839
