,file,x,y,z
1,100B0001_DSC1727.jpg,13.6508548836192,-26.7200165481215,-4.22004147681071
2,100B0001_DSC1729.jpg,-32.5152689070022,17.5482107624177,5.95416253329602
3,100B0001_DSC1731.jpg,12.5463097881137,-26.8634760077478,-4.26881000715083
4,100B0001_DSC1732.jpg,13.398151358409,-25.9429861062265,-2.46764904136536
5,100B0001_DSC1734.jpg,-3.31962893627724,-8.02845901177857,-14.1682085448862
6,100B0001_DSC1735.jpg,-3.27952457131431,-7.9663127182684,-14.3032012484784
7,100B0001_DSC1736.jpg,-5.77838920470109,6.3852969736792,-14.1654079094444
8,100B0001_DSC1737.jpg,-42.0158752891691,-2.88204782856201,-16.314685765296
9,100B0001_DSC1738.jpg,9.57003544305977,12.0421738147407,-26.9045140721291
10,100B0001_DSC1739.jpg,-33.6039600916241,11.8017639581352,5.54109331899205
11,100B0001_DSC1741.jpg,-1.14908011775497,23.2192867662779,-18.2160475813388
12,100B0001_DSC1742.jpg,13.9150035481525,-26.7756047989321,-3.30833888328129
13,100B0001_DSC1743.jpg,12.7106708515138,-15.4364444875561,8.42506931640543
14,100B0001_DSC1744.jpg,4.30721138222323,-17.0028628676214,0.591551159384422
15,100B0001_DSC1745.JPG,4.30723184684427,-17.0028617695788,0.591584745866356
16,100B0001_DSC1746.jpg,4.51402961140791,-22.2604168764752,-24.4612194281804
17,100B0001_DSC1747.JPG,-15.0901496191855,-7.2805823875785,-34.5915179782445
18,100B0001_DSC1749.jpg,-22.7885369150427,-1.75406225820239,-25.8936155578949
19,100B0001_DSC1750.jpg,-3.16985120043734,-7.93333386815475,8.22812155089574
20,100B0001_DSC1753.JPG,4.67332024672185,-22.3851199396855,-23.7296516931544
21,100B0001_DSC1754.jpg,-7.24817227370059,4.97607256730299,2.56783855544988
22,100B0001_DSC1755.jpg,-5.77475913690143,6.43512175516312,-14.0043591834339
23,100B0001_DSC1756.jpg,20.2464262744789,14.5101010513419,22.5415678808564
24,100B0001_DSC1759.jpg,22.6686591501481,19.1882864475329,21.8404278179378
25,100B0001_DSC1760.jpg,13.5928867908681,-26.6409869011382,-3.5034879129236
26,100B0001_DSC1761.jpg,-31.4702959820368,8.08287683315707,8.01788512157398
27,100B0001_DSC1762.jpg,-25.2134144148,5.77561299540694,15.9182920291405
28,100B0001_DSC1764.jpg,12.2702817884765,-26.8084739227998,-4.31357262524797
29,100B0001_DSC1765.jpg,-3.98597812691246,-7.79523960652138,8.51083654419694
30,100B0001_DSC1766.jpg,-3.07089691386995,-7.54494029063871,-14.9423493167271
31,100B0001_DSC1769.jpg,-33.569172700798,15.9851014416061,6.91317327663284
32,100B0001_DSC1770.jpg,-12.7725068925757,1.86088135515759,-0.258310209759497
33,100B0001_DSC1771.jpg,13.5928699184845,-26.6413987000503,-3.50349121459826
34,100B0001_DSC1772.jpg,-0.458224389794826,-32.047787425189,4.79194321353877
35,100B0001_DSC1773.jpg,0.626862480210577,-37.3422459865762,-5.19030553053999
36,100B0001_DSC1774.jpg,-35.4493212741508,16.3539683304071,27.2122167259876
37,100B0001_DSC1775.jpg,-42.5475062970578,-3.13214192279102,-16.3675736595131
38,100B0001_DSC1777.jpg,-19.0375166605219,-6.76293466913195,5.6737147339932
39,100B0001_DSC1779.JPG,-1.15812212093215,-33.31438505615,3.38236535187588
